listing_id;listing_name;listing_type;room_type;cover_photo_url;photos_count;host_id;host_name;cohost_ids;cohost_names;superhost;latitude;longitude;guests;bedrooms;beds;baths;registration;amenities;instant_book;professional_management;min_nights;cancellation_policy;currency;cleaning_fee;extra_guest_fee;num_reviews;rating_overall;rating_accuracy;rating_checkin;rating_cleanliness;rating_communication;rating_location;rating_value;ttm_revenue;ttm_revenue_native;ttm_avg_rate;ttm_avg_rate_native;ttm_occupancy;ttm_adjusted_occupancy;ttm_revpar;ttm_revpar_native;ttm_adjusted_revpar;ttm_adjusted_revpar_native;ttm_reserved_days;ttm_blocked_days;ttm_available_days;ttm_total_days;l90d_revenue;l90d_revenue_native;l90d_avg_rate;l90d_avg_rate_native;l90d_occupancy;l90d_adjusted_occupancy;l90d_revpar;l90d_revpar_native;l90d_adjusted_revpar;l90d_adjusted_revpar_native;l90d_reserved_days;l90d_blocked_days;l90d_available_days;l90d_total_days
15979332;Hotel-style apartment 1 bedroom, 64 m2;Entire condo;entire_home;https://a0.muscache.com/im/pictures/7dc183e0-5c3a-4d28-8546-104d22c2f4f8.jpg;22;103815173;Mirza;;;TRUE;-62.221;1.067.829;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Pets allowed,Hot water,Gym,Elevator,Hot tub,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Smoke alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Toaster,Bathtub;FALSE;FALSE;5;Firm;IDR;6;0;53;4.85;4.8;4.9;4.7;4.8;4.8;4.8;5727.0;9,31E+14;25.6;416800.4;0.616;0.684;15.7;255171.9;17.4;283093.4;225;36;140;365;1422.0;2,33E+14;32.3;529436.5;0.489;0.564;15.8;258625.5;18.2;298414.0;44;12;46;90
15990240;Spacious & Stunning View Apartment, Hipster Kemang;Entire condo;entire_home;https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTU5OTAyNDA%3D/original/e89b2afe-6832-4a5e-90c2-6dd0f3b7e107.jpeg;20;14793763;Astrid;;;FALSE;-62.550;1.068.103;2;1;1;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Refrigerator,Dishes and silverware,Cooking basics,Oven,Sauna,Paid parking on premises,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Freezer,Sun loungers,Toaster,Rice maker;FALSE;FALSE;10;Moderate;IDR;0;0;122;4.9;4.9;5.0;4.9;5.0;4.9;4.8;8446.0;1,38E+16;51.4;835778.5;0.452;0.69;23.1;378951.1;35.3;578732.8;165;126;200;365;4496.0;7,36E+14;52.1;852809.3;0.956;0.0;50.0;817707.5;0.0;0.0;86;0;4;90
15995092;3BR Sea View Apt near Ancol Beach (Wifi+Netflix);Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/4c4cd28e-6a8f-4163-8d42-00329e431564.jpg;57;66844145;Andry;;;FALSE;-61.257;1.068.289;10;3;6;2.0;FALSE;TV,Cable TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Hot water kettle,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Ethernet connection,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,EV charger,Beach access,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron;;;1;Moderate;IDR;15;0;268;4.3;4.4;4.7;4.2;4.6;4.7;4.3;2024.0;3,25E+14;64.3;1044349.9;0.09;0.0;5.5;88962.8;0.0;0.0;33;0;332;365;0.0;0.0;73.8;1207646.4;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
16025189;Jakarta Studio - Relaxed and Friendly;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/2870ac84-dd7b-4b4b-9558-ba805349d514.jpg;22;104238966;Efri;;;TRUE;-62.560;1.068.570;2;1;1;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Mini fridge,Elevator,Cleaning products,Paid parking on premises,Clothing storage,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Private entrance,Rice maker,Outlet covers,Changing table,Baby safety gates,Children’s books and toys,Window guards,Table corner guards,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Refrigerator,Dishes and silverware,Cooking basics,Stove,Single level home,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet;TRUE;;1;Moderate;IDR;0;0;151;4.69;4.7;4.7;4.7;4.7;4.8;4.7;916.0;1,49E+14;26.5;431426.6;0.093;0.099;2.5;40784.9;2.7;43149.2;34;20;331;365;292.0;4779661.0;28.4;464143.6;0.111;0.143;3.2;53107.3;4.2;68280.9;10;20;80;90
16036811;A Cozy Room in The Heart of JKT!;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/fa8102dc-dde5-44a8-9559-3169d84fdb85.jpg;19;98888849;Taufik;398394240,5;Fathin,Muhammad;TRUE;-61.891;1.068.739;2;1;2;1.0;FALSE;High chair,TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Private entrance;TRUE;;2;Strict;IDR;0;0;48;4.77;4.9;4.9;4.6;4.9;4.9;4.9;356.0;5723963.0;13.4;217194.9;0.074;0.0;1.0;15682.1;0.0;0.0;27;0;338;365;0.0;0.0;13.7;223523.8;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
16042394;Bassura City 2 Bedrooms, above Mall, Free WIFI;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/3ce5b189-81f4-4333-bb0d-18999de57711.jpg;24;24097188;Mario;180249169;Sriwijanti;FALSE;-62.231;1.068.770;4;2;2;1.5;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Laundromat nearby,Hot tub,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Bidet,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker;FALSE;FALSE;2;Moderate;IDR;7;0;70;4.87;4.8;4.9;4.7;5.0;4.8;4.8;1176.0;1,86E+14;21.5;349117.0;0.159;0.0;3.2;51001.2;0.0;0.0;58;0;307;365;129.0;2111561.0;23.6;386119.4;0.067;0.0;1.4;23461.8;0.0;0.0;6;0;84;90
16099207;808 Sqft: 2 Bedrooms Seaside Condo w/ Oceanview.;Entire condo;entire_home;https://a0.muscache.com/im/pictures/9a55e6f1-5696-4eda-93a5-e5e84d6f03dc.jpg;50;104944508;Joshua;;;FALSE;-61.082;1.067.823;5;2;3;2.0;FALSE;TV,Cable TV,Wifi,Waterfront,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water kettle,Paid parking off premises,Hot water,Gym,Mini fridge,Elevator,Bed linens,Ethernet connection,Laundromat nearby,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Sauna,Paid parking on premises,Stove,Single level home,Beach access,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Private entrance,Rice maker;FALSE;FALSE;2;Flexible;IDR;20;0;63;4.67;4.6;4.8;4.7;4.8;4.7;4.6;1124.0;1,82E+14;59.7;969885.7;0.052;0.059;3.1;49882.3;3.5;56368.6;19;42;346;365;516.0;8446249.0;61.3;1003583.2;0.1;0.0;5.7;93847.2;0.0;0.0;9;0;81;90
16101165;Thamrin Residence Apartment;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/b16ca414-f567-402c-9102-6a02a566879c.jpg;10;104962590;Grace;;;TRUE;-61.936;1.068.200;2;1;1;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Gym,Hot tub,Refrigerator,Dishes and silverware,Cooking basics,Stove,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace;TRUE;;2;Strict;IDR;9;0;101;4.84;4.9;4.9;4.7;4.9;4.9;4.8;4046.0;6,61E+14;32.2;522238.5;0.348;0.481;11.1;181161.9;15.3;250470.0;127;101;238;365;262.0;4288599.0;33.4;546350.9;0.089;0.267;2.9;47651.1;8.7;142953.3;8;60;82;90
16122593;ZEAL HOME Cozy & Stylish Apt with Lake & City View;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTYxMjI1OTM%3D/original/cdffd662-98a7-4167-a47f-4df08651d8f8.jpeg;57;22139814;Evan;;;FALSE;-61.945;1.068.176;3;1;2;1.0;FALSE;TV,Cable TV,Ping pong table,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Elevator,Bed linens,Laundromat nearby,Refrigerator,Dishes and silverware,Heating,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Single level home,Smoke alarm,Exercise equipment,Carbon monoxide alarm,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Outdoor playground,Hair dryer,Iron,Dedicated workspace,Private entrance;TRUE;;2;Firm;IDR;0;0;329;4.79;4.8;4.9;4.6;5.0;4.9;4.7;7828.0;1,28E+16;37.6;610724.6;0.575;0.0;21.4;349476.3;0.0;0.0;210;0;155;365;2452.0;4,01E+14;41.2;674390.5;0.689;0.0;27.2;445956.2;0.0;0.0;62;0;28;90
16124643;Designer flat: private 1BR pool gym near JIExpo;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/9cc57134-ab04-4a71-b6aa-ea140836b95b.jpg;39;8012188;Aidy;492453635;Erni;TRUE;-61.502;1.068.501;3;1;2;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Gym,Mini fridge,Elevator,Laundromat nearby,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Theme room,Dedicated workspace,Freezer,Sound system,Rice maker,Children’s books and toys,Blender,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Stove,Exercise equipment,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster;TRUE;FALSE;3;Moderate;IDR;6;0;69;4.9;4.9;4.9;4.8;5.0;4.9;4.8;2043.0;3,34E+14;31.5;512199.2;0.184;0.0;5.6;91373.2;0.0;0.0;67;0;298;365;1115.0;1,83E+14;30.5;499063.4;0.422;0.0;12.4;202790.0;0.0;0.0;38;0;52;90
16278476;3BR Apt Mediterania Gajah Mada Apartement, 69m2;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/miso/Hosting-16278476/original/e6c3d81c-fd26-41ae-a30d-751db8e36a78.jpeg;6;64924256;Calissta;;;FALSE;-61.496;1.068.163;5;3;3;2.0;FALSE;Stove,TV,Cable TV,Smoke alarm,Air conditioning,Pool,Kitchen,Long term stays allowed,Hot water kettle,Paid parking off premises,Lock on bedroom door,Dining table,Hot water,Freezer,Elevator,Bed linens,Refrigerator,Rice maker,Dishes and silverware,Cooking basics,Paid parking on premises,Clothing storage;FALSE;FALSE;2;Firm;IDR;4;0;14;4.14;4.3;4.1;4.0;4.4;4.2;4.0;2833.0;4,57E+14;42.9;697285.1;0.178;0.0;7.8;125085.0;0.0;0.0;65;0;300;365;0.0;0.0;43.1;706218.4;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
16318465;Rumah Bagus Cempaka Putih;Private room in home;private_room;https://a0.muscache.com/im/pictures/f3e6b8c2-149e-4da5-9a9e-3164ef044725.jpg;10;98700237;Sri Kwartiwardhani;;;TRUE;-61.766;1.068.606;;4;4;0.0;FALSE;TV,Washer,Wifi,Patio or balcony,Air conditioning,Backyard,Kitchen,Essentials,Free parking on premises,Bed linens,Refrigerator,Dishes and silverware,Cooking basics;FALSE;;1;Flexible;IDR;0;0;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;487.0;7971556.0;32.7;530711.0;0.041;0.0;1.3;21839.9;0.0;0.0;15;0;350;365;421.0;6891222.0;31.8;520524.6;0.144;0.0;4.7;76569.1;0.0;0.0;13;0;77;90
16326919;Cozy 2BR 89SqFt Condo Near Airpt 2Min Walk to Mall;Entire condo;entire_home;https://a0.muscache.com/im/pictures/51aa0a6d-33d5-44ac-8697-c7c2d659659c.jpg;32;106865991;Kevin;;;FALSE;-61.127;1.067.806;5;2;3;2.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Elevator,Bed linens,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace;TRUE;FALSE;1;Firm;IDR;7;0;178;4.71;4.8;4.7;4.5;4.8;4.7;4.7;6217.0;1,01E+14;38.1;618860.8;0.444;0.446;17.0;275618.4;17.1;277136.9;162;2;203;365;1202.0;1,97E+14;39.3;643653.7;0.344;0.0;13.4;218613.1;0.0;0.0;31;0;59;90
16359052;Stay at Central Jakarta with Amazing City View;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/miso/Hosting-16359052/original/88d31e8c-db2c-4c2b-96a0-727c1f88ff00.png;43;105103005;Queen Jean;705560976;Frank;FALSE;-62.058;1.068.179;6;2;7;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Smoking allowed,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Indoor fireplace,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Cleaning before checkout,Hangers,Dining table,Dedicated workspace,Private entrance;FALSE;FALSE;1;Strict;IDR;0;0;268;4.81;4.8;4.8;4.7;4.9;4.9;4.7;3671.0;5,97E+14;51.8;841752.7;0.197;0.0;10.1;163517.5;0.0;0.0;72;0;293;365;345.0;5647201.0;55.0;899732.9;0.067;0.0;3.8;62746.7;0.0;0.0;6;0;84;90
16373854;2BR Modern Luxury Condo in Casablanca Jakarta;Private room in rental unit;private_room;https://a0.muscache.com/im/pictures/hosting/Hosting-16373854/original/340b09e2-00c1-49c4-93d1-37804c01a2ba.jpeg;34;80933290;Adriel Timothy;56343130;Rizalvo Fredrick;TRUE;-62.237;1.068.396;4;2;2;2.0;FALSE;TV,Ping pong table,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Hot water,Gym,Body soap,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Refrigerator,Dishes and silverware,Smoke alarm,Carbon monoxide alarm,Backyard,Fire extinguisher,Bidet,Hangers,Hair dryer,Iron,Dedicated workspace,Mini golf;FALSE;FALSE;1;Flexible;IDR;0;9;6;5.0;5.0;4.5;5.0;4.8;4.5;5.0;3424.0;5,64E+14;77.8;1264104.1;0.126;0.17;9.4;154475.1;12.7;208827.4;46;95;319;365;0.0;0.0;80.7;1320408.4;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
16430174;Agnes home 1BR Thamrin Single Tower Wifi 100mb;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/0adce646-6d47-4252-90f5-f8de2c890271.jpg;26;107723193;Agnes;;;TRUE;-61.972;1.068.144;2;1;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water kettle,Gym,Conditioner,Elevator,Hot tub,Cleaning products,Drying rack for clothing,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Rice maker,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Exercise equipment,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet;FALSE;FALSE;3;Firm;IDR;9;0;40;4.93;5.0;5.0;4.8;5.0;4.7;5.0;4324.0;6,93E+14;26.4;429268.6;0.455;0.468;11.8;189844.6;12.2;195192.3;166;10;199;365;219.0;3584745.0;27.9;456141.1;0.089;0.0;2.4;39830.5;0.0;0.0;8;0;82;90
16471903;Comfy + Spacious 2BD in South Jakarta CBD/Kuningan;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/miso/Hosting-16471903/original/fe22c79a-d466-4013-aa23-2832de02b5d0.jpeg;48;41574643;Narasati;;;TRUE;-62.146;1.068.355;4;2;2;1.0;FALSE;High chair,TV,Wifi,Air conditioning,Pool,Crib,Kitchen,Free parking on premises,Children’s dinnerware,Hot water,Gym,Elevator,Ethernet connection,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Washer,Smoke alarm,Exercise equipment,Shower gel,Carbon monoxide alarm,Patio or balcony,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker;FALSE;FALSE;2;Firm;IDR;6;0;228;4.86;4.9;4.9;4.7;4.8;4.8;4.9;9341.0;1,52E+16;34.8;565876.3;0.748;0.0;25.6;416482.1;0.0;0.0;273;0;92;365;2221.0;3,64E+13;38.0;622010.7;0.7;0.0;24.7;403943.2;0.0;0.0;63;0;27;90
16493631;Studio Apartmnt Bintaro Park View,balcon pool view;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/b9734598-5919-49f7-b430-7d1a70cc5b2d.jpg;21;48744496;Sofi;;;FALSE;-62.579;1.067.593;1;;1;1.0;FALSE;TV,Cable TV,Air conditioning,Pool,Kitchen,Gym,Elevator,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Paid parking on premises,Stove,Washer,Dryer,Single level home,Smoke alarm,Patio or balcony,First aid kit,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron;FALSE;FALSE;2;Moderate;IDR;0;0;34;4.79;4.9;4.9;4.9;4.9;4.5;4.7;313.0;5157996.0;15.4;249662.9;0.058;0.0;0.9;14131.5;0.0;0.0;21;0;344;365;76.0;1244023.0;16.8;274630.4;0.056;0.0;0.8;13822.5;0.0;0.0;5;0;85;90
16560694;Apartment Unit Near GBK Senayan Smart TV Pool;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/8c90a4cf-9c18-44f5-8f4a-363275bcd006.jpg;42;96428411;Jesslyn;171248186;Miguel;TRUE;-62.231;1.067.897;2;1;1;1.0;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Board games,Free parking on premises,Room-darkening shades,Hot water kettle,Books and reading material,Hot water,Gym,Body soap,Outdoor shower,Elevator,Bed linens,Laundromat nearby,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,Shower gel,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Outdoor playground,Dedicated workspace,Freezer,Sun loungers;FALSE;FALSE;2;Moderate;IDR;0;6;40;4.83;4.8;5.0;4.6;4.8;4.5;4.7;5403.0;8,76E+14;32.3;524581.0;0.444;0.0;14.8;239998.9;0.0;0.0;162;0;203;365;1889.0;3,09E+14;35.3;578178.8;0.578;0.0;21.0;343560.8;0.0;0.0;52;0;38;90
16608946;Beautiful and comfy room with kohler whirlpool;Entire home;entire_home;https://a0.muscache.com/im/pictures/c5c1bc38-1658-4899-846b-ebd669efe0f3.jpg;30;109603149;Annette;;;FALSE;-62.468;1.068.157;4;1;2;1.0;FALSE;TV,Washer,Cable TV,Wifi,Air conditioning,Pool,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Shampoo,Lock on bedroom door,Smoking allowed,Hangers,Hot water,Iron,Gym,Bed linens,Hot tub;TRUE;;5;Flexible;IDR;18;0;35;4.89;4.8;5.0;4.6;5.0;4.7;4.9;1200.0;1,95E+14;110.1;1788489.9;0.03;0.051;3.3;53324.5;5.5;89693.3;11;148;354;365;643.0;1,05E+14;107.5;1759999.1;0.067;0.207;7.1;116945.3;22.2;362933.6;6;61;84;90
16644277;Private Room in kota jakarta;Private room in guesthouse;private_room;https://a0.muscache.com/im/pictures/6471d271-b559-4dc5-8332-cba527dbec04.jpg;22;35755472;Tommy;;;TRUE;-61.596;1.068.237;2;1;2;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Free parking on premises,Elevator,Microwave,Refrigerator,Washer,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Cleaning before checkout,Hangers,Hair dryer,Iron;FALSE;FALSE;1;Flexible;IDR;5;5;45;4.82;4.7;4.8;4.9;4.8;4.6;4.8;235.0;3710372.0;12.2;198849.9;0.055;0.0;0.6;10165.4;0.0;0.0;20;0;345;365;0.0;0.0;13.5;220977.3;0.0;0.0;0.0;0.0;0.0;0.0;0;0;90;90
16669017;Apartment 2BR in Jatinegara free WiFi & Netflix;Entire serviced apartment;entire_home;https://a0.muscache.com/im/pictures/f4ada350-1163-4bfc-a3a1-b6867acdbc83.jpg;40;38343233;Judika;;;TRUE;-62.246;1.068.776;3;2;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Hot water,Body soap,Conditioner,Elevator,Bed linens,Laundromat nearby,Cleaning products,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishes and silverware,Cooking basics,Sauna,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Outdoor playground,Iron,Dedicated workspace,Freezer,Rice maker;FALSE;FALSE;3;Strict;IDR;4;0;61;4.77;4.7;4.8;4.8;4.8;4.7;4.8;3083.0;5,03E+14;21.0;341695.8;0.4;0.407;8.4;137772.9;8.6;140075.5;146;6;219;365;537.0;8789993.0;21.9;358292.6;0.278;0.0;6.0;97666.6;0.0;0.0;25;0;65;90
16684094;Madison Park Apartment CentralPark Mall Free WIFI;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/58cca86d-3863-422c-ac44-107a5fdcfad0.jpg;28;22314553;Nello;;;TRUE;-61.773;1.067.883;4;2;3;1.0;FALSE;TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Elevator,Bed linens,Extra pillows and blankets,Hot tub,Refrigerator,Dishes and silverware,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron;TRUE;FALSE;1;Moderate;IDR;0;0;204;4.85;4.9;4.9;4.7;4.9;4.9;4.8;4791.0;7,80E+14;40.1;651367.2;0.326;0.346;13.1;213650.5;13.9;226693.1;119;21;246;365;928.0;1,52E+14;40.2;658567.4;0.256;0.333;10.3;168779.5;13.4;220147.2;23;21;67;90
16685793;Hearty Home @ Bassura City;Entire rental unit;entire_home;https://a0.muscache.com/im/pictures/f56075a9-6a61-44b7-af68-2fe3f0aca7cc.jpg;9;94161952;Simple;17316571;Mega;TRUE;-62.310;1.068.806;3;1;2;1.0;FALSE;TV,Cable TV,Window guards,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Books and reading material,Gym,Elevator,Bed linens,Laundromat nearby,Microwave,Refrigerator,Drying rack for clothing,Dishes and silverware,Paid parking on premises,Clothing storage,Smoke alarm,Patio or balcony,Bidet,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Outdoor playground,Dedicated workspace,Freezer,Sun loungers;FALSE;FALSE;2;Firm;IDR;8;0;58;4.86;4.8;4.9;4.7;4.9;4.8;4.8;1711.0;2,79E+14;12.7;205731.8;0.37;0.391;4.7;76319.6;5.0;80743.9;135;20;230;365;640.0;1,05E+14;14.2;232981.1;0.533;0.686;7.1;116399.6;9.1;149656.6;48;20;42;90
16694650;Homiestay BigHouse PIK Near Golf Island and PIK 2;Entire townhouse;entire_home;https://a0.muscache.com/im/pictures/miso/Hosting-16694650/original/a2c4849c-b772-48a2-9e61-a40333b17458.jpeg;72;43989067;Delzyanna;68674912;Marisa;FALSE;-61.115;1.067.445;16;4;22;3.0;FALSE;TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Pets allowed,Hot water,Resort access,Free street parking,Hot tub,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Essentials,Long term stays allowed,Shampoo,Hair dryer,Private entrance;TRUE;FALSE;1;Moderate;IDR;30;0;125;4.64;4.7;4.8;4.5;4.7;4.8;4.6;9804.0;1,59E+16;73.4;1192722.0;0.373;0.0;26.9;436701.1;0.0;0.0;136;0;229;365;2324.0;3,80E+14;85.2;1393885.8;0.311;0.0;25.8;422676.2;0.0;0.0;28;0;62;90
16758197;5 Stars Studio at Tower Intercon Kemang Village;Entire condo;entire_home;https://a0.muscache.com/im/pictures/830e90f5-e4c0-486d-8026-52cdbe1e9260.jpg;17;111217589;Eddy;;;TRUE;-62.577;1.068.093;3;1;2;1.5;FALSE;TV,Wifi,Air conditioning,Pool,Kitchen,Room-darkening shades,Hot water,Gym,Body soap,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Paid parking on premises,Clothing storage,Stove,Washer,Smoke alarm,Exercise equipment,Carbon monoxide alarm,Patio or balcony,Bidet,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Bathtub;FALSE;FALSE;7;Firm;IDR;20;0;47;4.81;4.8;4.9;4.6;4.9;4.9;4.8;6776.0;1,11E+16;35.5;576555.0;0.526;0.0;18.6;303011.3;0.0;0.0;192;0;173;365;2094.0;3,43E+14;37.5;614372.0;0.622;0.0;23.3;380845.2;0.0;0.0;56;0;34;90
